RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,ICESArea,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,Cal_Distance,Cal_DoorSpread,Cal_WingSpread,BeamWidth,DSflag,WSflag,DistanceFlag,SweptAreaDSKM2,SweptAreaWSKM2,SweptAreaBWKM2,DateofCalculation
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,610_04,4,2006,8,28,1345,D5,15,D,53.0589,5.0217,53.0593,4.9971,35F5,-9,21,V,610_04,1,1,R,-9,BC,1,1814,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,305,-9,-9,-9,-9,-9,-9,270,9,-9,-9,19.1,-9,-9,-9,-9,-9,20,1,-9,120,-9,-9,-9,-9,1814,-9,-9,3,-9,-9,O,-9,-9,0.005442,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,610_17,17,2006,8,30,1128,D1,15,D,53.0776,5.0148,53.0784,4.99,35F5,-9,4,V,610_17,1,1,R,-9,BC,1,2092,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,-9,-9,-9,-9,-9,-9,270,7,-9,-9,17.6,-9,-9,-9,-9,-9,20,2,-9,-9,-9,-9,-9,-9,2092,-9,-9,3,-9,-9,O,-9,-9,0.006276,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,610_01,1,2006,8,28,1141,D1,15,D,53.0790,5.3003,53.0698,5.2843,35F5,-9,4,V,610_01,1,1,R,-9,BC,1,1759,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,-9,-9,-9,-9,-9,-9,270,7,-9,-9,18.8,-9,-9,-9,-9,-9,20,1,-9,-9,-9,-9,-9,-9,1759,-9,-9,3,-9,-9,O,-9,-9,0.005277,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,616_55,55,2006,9,6,1408,D3,15,D,53.0880,5.1568,53.0863,5.1439,35F5,-9,15,V,616_55,1,1,R,-9,BC,1,1480,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,-9,-9,-9,-9,-9,-9,260,4,-9,-9,18.8,-9,-9,-9,-9,-9,20,2,-9,360,-9,-9,-9,-9,1480,-9,-9,3,-9,-9,O,-9,-9,0.00444,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,616_59,59,2006,9,7,1153,D2,15,D,53.0901,5.2957,53.0996,5.2965,35F5,-9,10,V,616_59,1,1,R,-9,BC,1,1200,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,359,-9,-9,-9,-9,-9,-9,330,9,-9,-9,18.8,-9,-9,-9,-9,-9,20,1,-9,60,-9,-9,-9,-9,1200,-9,-9,3,-9,-9,O,-9,-9,0.0036,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,616_60,60,2006,9,7,1240,D2,15,D,53.0952,5.3607,53.087,5.3418,35F5,-9,7,V,616_60,1,1,R,-9,BC,1,1650,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,230,-9,-9,-9,-9,-9,-9,270,9,-9,-9,18.8,-9,-9,-9,-9,-9,20,1,-9,180,-9,-9,-9,-9,1650,-9,-9,3,-9,-9,O,-9,-9,0.00495,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,616_54,54,2006,9,6,948,D1,15,D,53.1276,5.1757,53.1285,5.172,35F5,-9,3,V,616_54,1,1,R,-9,BC,1,1600,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,150,-9,-9,-9,-9,-9,-9,210,2,-9,-9,19.2,-9,-9,-9,-9,-9,20,2,-9,360,-9,-9,-9,-9,1600,-9,-9,3,-9,-9,O,-9,-9,0.0048,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,612_11,11,2006,8,29,1201,D1,10,D,53.1399,5.0088,53.1493,4.9976,35F5,-9,5,V,612_11,1,1,R,-9,BC,1,1481,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,330,-9,-9,-9,-9,-9,-9,315,7,-9,-9,18,-9,-9,-9,-9,-9,20,2,-9,120,-9,-9,-9,-9,1481,-9,-9,3,-9,-9,O,-9,-9,0.004443,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,610_12,12,2006,8,29,1228,D1,15,D,53.1437,5.0061,53.1555,4.9886,35F5,-9,3,V,610_12,1,1,R,-9,BC,1,2148,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,290,-9,-9,-9,-9,-9,-9,315,7,-9,-9,18.2,-9,-9,-9,-9,-9,20,2,-9,120,-9,-9,-9,-9,2148,-9,-9,3,-9,-9,O,-9,-9,0.006444,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,612_13,13,2006,8,29,1250,D1,15,D,53.1549,4.9892,53.1621,4.9697,35F4,-9,2,V,612_13,1,1,R,-9,BC,1,2129,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,350,-9,-9,-9,-9,-9,-9,315,4,-9,-9,18.3,-9,-9,-9,-9,-9,20,2,-9,180,-9,-9,-9,-9,2129,-9,-9,3,-9,-9,O,-9,-9,0.006387,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,616_61,61,2006,9,7,1350,D1,15,D,53.1615,5.3883,53.1715,5.3942,35F5,-9,3,V,616_61,1,1,R,-9,BC,1,1370,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,-9,270,9,-9,-9,19.1,-9,-9,-9,-9,-9,20,1,-9,240,-9,-9,-9,-9,1370,-9,-9,3,-9,-9,O,-9,-9,0.00411,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,612_15,15,2006,8,30,756,D3,15,D,53.1628,4.9153,53.1628,4.9387,35F4,-9,13,V,612_15,1,1,R,-9,BC,1,1889,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,130,-9,-9,-9,-9,-9,-9,315,7,-9,-9,17.7,-9,-9,-9,-9,-9,20,1,-9,480,-9,-9,-9,-9,1889,-9,-9,3,-9,-9,O,-9,-9,0.005667,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,616_62,62,2006,9,11,1207,D2,15,D,53.1630,5.1930,53.0871,5.1765,35F5,-9,6,V,616_62,1,1,R,-9,BC,1,1560,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,330,-9,-9,-9,-9,-9,-9,359,1,-9,-9,18,-9,-9,-9,-9,-9,20,3,-9,60,-9,-9,-9,-9,1560,-9,-9,3,-9,-9,O,-9,-9,0.00468,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,616_58,58,2006,9,7,856,D1,15,D,53.1635,5.3195,53.1612,5.2985,35F5,-9,5,V,616_58,1,1,R,-9,BC,1,1650,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,-9,-9,-9,-9,-9,-9,330,7,-9,-9,18.8,-9,-9,-9,-9,-9,20,2,-9,-9,-9,-9,-9,-9,1650,-9,-9,3,-9,-9,O,-9,-9,0.00495,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,612_16,16,2006,8,30,817,D2,15,D,53.1643,4.9356,53.1657,4.9631,35F4,-9,8,V,612_16,1,1,R,-9,BC,1,2259,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,80,-9,-9,-9,-9,-9,-9,315,7,-9,-9,17.6,-9,-9,-9,-9,-9,20,1,-9,480,-9,-9,-9,-9,2259,-9,-9,3,-9,-9,O,-9,-9,0.006777,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,612_10,10,2006,8,29,1144,D1,15,D,53.1729,4.8859,53.1333,5,35F4,-9,4,V,612_10,1,1,R,-9,BC,1,1852,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,280,-9,-9,-9,-9,-9,-9,293,7,-9,-9,18,-9,-9,-9,-9,-9,20,2,-9,120,-9,-9,-9,-9,1852,-9,-9,3,-9,-9,O,-9,-9,0.005556,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,612_14,14,2006,8,30,615,D3,15,D,53.1855,4.9741,53.1742,4.9766,35F4,-9,10,V,612_14,1,1,R,-9,BC,1,1740,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,190,-9,-9,-9,-9,-9,-9,315,7,-9,-9,16.4,-9,-9,-9,-9,-9,20,1,-9,360,-9,-9,-9,-9,1740,-9,-9,3,-9,-9,O,-9,-9,0.00522,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,616_35,35,2006,9,4,1233,D2,15,D,53.2056,5.3114,53.1954,5.3188,35F5,-9,6,V,616_35,1,1,R,-9,BC,1,1480,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,190,-9,-9,-9,-9,-9,-9,270,9,-9,-9,18,-9,-9,-9,-9,-9,20,1,-9,480,-9,-9,-9,-9,1480,-9,-9,3,-9,-9,O,-9,-9,0.00444,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,616_53,53,2006,9,6,948,D3,15,D,53.2061,5.1640,53.2207,5.1569,35F5,-9,11,V,616_53,1,1,R,-9,BC,1,1610,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,180,2,-9,-9,18.3,-9,-9,-9,-9,-9,20,2,-9,240,-9,-9,-9,-9,1610,-9,-9,3,-9,-9,O,-9,-9,0.00483,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,616_57,57,2006,9,7,742,D2,15,D,53.2100,5.4220,53.1996,5.4131,35F5,-9,6,V,616_57,1,1,R,-9,BC,1,1440,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,210,-9,-9,-9,-9,-9,-9,330,7,-9,-9,18.8,-9,-9,-9,-9,-9,20,1,-9,660,-9,-9,-9,-9,1440,-9,-9,3,-9,-9,O,-9,-9,0.00432,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,616_52,52,2006,9,6,919,D2,15,D,53.2181,5.1876,53.2209,5.1666,35F5,-9,9,V,616_52,1,1,R,-9,BC,1,1600,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,-9,-9,-9,-9,-9,-9,180,4,-9,-9,18.3,-9,-9,-9,-9,-9,20,2,-9,120,-9,-9,-9,-9,1600,-9,-9,3,-9,-9,O,-9,-9,0.0048,20212210
HH,DYFS,3,NL,646A,BT3,-9,SB,-9,634_61,61,2006,9,19,1225,D2,15,D,51.6190,3.7411,51.6221,3.7586,32F3,-9,6,V,634_61,1,1,R,-9,BC,1,1280,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,80,-9,-9,-9,-9,-9,-9,270,7,-9,-9,17.8,-9,-9,-9,-9,-9,20,2,-9,660,-9,-9,-9,-9,1280,-9,-9,3,-9,-9,O,-9,-9,0.00384,20212210
HH,DYFS,3,NL,646A,BT3,-9,SB,-9,634_49,49,2006,9,14,1320,D1,15,D,51.6203,3.8590,51.6155,3.8768,32F3,-9,4,V,634_49,1,1,R,-9,BC,1,1260,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,120,-9,-9,-9,-9,-9,-9,100,7,-9,-9,17.5,-9,-9,-9,-9,-9,20,2,-9,360,-9,-9,-9,-9,1260,-9,-9,3,-9,-9,O,-9,-9,0.00378,20212210
HH,DYFS,3,NL,646A,BT3,-9,SB,-9,634_46,46,2006,9,14,1140,D1,15,D,51.6205,3.8226,51.617,3.8033,32F3,-9,5,V,634_46,1,1,R,-9,BC,1,1370,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,260,-9,-9,-9,-9,-9,-9,100,7,-9,-9,17.5,-9,-9,-9,-9,-9,20,2,-9,240,-9,-9,-9,-9,1370,-9,-9,3,-9,-9,O,-9,-9,0.00411,20212210
HH,DYFS,3,NL,646A,BT3,-9,SB,-9,634_48,48,2006,9,14,1235,D2,15,D,51.6210,3.7868,51.6266,3.8033,32F3,-9,8,V,634_48,1,1,R,-9,BC,1,1280,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,70,-9,-9,-9,-9,-9,-9,100,7,-9,-9,17.4,-9,-9,-9,-9,-9,20,2,-9,360,-9,-9,-9,-9,1280,-9,-9,3,-9,-9,O,-9,-9,0.00384,20212210
HH,DYFS,3,NL,646A,BT3,-9,SB,-9,634_75,75,2006,9,21,930,D4,10,D,51.6301,4.0770,51.6368,4.0856,32F4,-9,16,V,634_75,1,1,R,-9,BC,1,910,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,110,7,-9,-9,17,-9,-9,-9,-9,-9,20,3,-9,420,-9,-9,-9,-9,910,-9,-9,3,-9,-9,O,-9,-9,0.00273,20212210
HH,DYFS,3,NL,646A,BT3,-9,SB,-9,634_63,63,2006,9,19,1345,D2,15,D,51.6331,3.8305,51.6325,3.8493,32F3,-9,7,V,634_63,1,1,R,-9,BC,1,1310,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,110,-9,-9,-9,-9,-9,-9,270,7,-9,-9,17.8,-9,-9,-9,-9,-9,20,3,-9,60,-9,-9,-9,-9,1310,-9,-9,3,-9,-9,O,-9,-9,0.00393,20212210
HH,DYFS,3,NL,646A,BT3,-9,SB,-9,634_62,62,2006,9,19,1305,D5,15,D,51.6358,3.8215,51.6386,3.839,32F3,-9,22,V,634_62,1,1,R,-9,BC,1,1250,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,80,-9,-9,-9,-9,-9,-9,270,7,-9,-9,17.6,-9,-9,-9,-9,-9,20,2,-9,-9,-9,-9,-9,-9,1250,-9,-9,3,-9,-9,O,-9,-9,0.00375,20212210
HH,DYFS,3,NL,646A,BT3,-9,SB,-9,634_70,70,2006,9,20,1335,D4,15,D,51.6450,3.7643,51.6433,3.7836,32F3,-9,20,V,634_70,1,1,R,-9,BC,1,1360,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,100,-9,-9,-9,-9,-9,-9,200,7,-9,-9,17.4,-9,-9,-9,-9,-9,20,1,-9,-9,-9,-9,-9,-9,1360,-9,-9,3,-9,-9,O,-9,-9,0.00408,20212210
HH,DYFS,3,NL,646A,BT3,-9,SB,-9,634_71,71,2006,9,20,1400,D5,15,D,51.6466,3.7846,51.6463,3.803,32F3,-9,22,V,634_71,1,1,R,-9,BC,1,1200,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,-9,-9,-9,-9,-9,-9,200,7,-9,-9,17.2,-9,-9,-9,-9,-9,20,1,-9,-9,-9,-9,-9,-9,1200,-9,-9,3,-9,-9,O,-9,-9,0.0036,20212210
HH,DYFS,3,NL,646A,BT3,-9,SB,-9,634_65,65,2006,9,20,830,D3,15,D,51.6506,3.8588,51.6615,3.8506,32F3,-9,15,V,634_65,1,1,R,-9,BC,1,1340,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,340,-9,-9,-9,-9,-9,-9,180,7,-9,-9,17.5,-9,-9,-9,-9,-9,20,3,-9,360,-9,-9,-9,-9,1340,-9,-9,3,-9,-9,O,-9,-9,0.00402,20212210
HH,DYFS,3,NL,646A,BT3,-9,SB,-9,634_76,76,2006,9,21,1250,D3,15,D,51.6583,4.1166,51.6633,4.1346,32F4,-9,12,V,634_76,1,1,R,-9,BC,1,1380,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,70,-9,-9,-9,-9,-9,-9,130,7,-9,-9,17.4,-9,-9,-9,-9,-9,20,3,-9,600,-9,-9,-9,-9,1380,-9,-9,3,-9,-9,O,-9,-9,0.00414,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,610_36,36,2006,9,4,1323,D4,15,D,53.2318,5.2684,53.224,5.1898,35F5,-9,18,V,610_36,1,1,R,-9,BC,1,1680,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,290,-9,-9,-9,-9,-9,-9,270,7,-9,-9,18.1,-9,-9,-9,-9,-9,20,1,-9,600,-9,-9,-9,-9,1680,-9,-9,3,-9,-9,O,-9,-9,0.00504,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,616_56,56,2006,9,7,709,D1,15,D,53.2355,5.4637,53.2319,5.4487,35F5,-9,4,V,616_56,1,1,R,-9,BC,1,1500,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,200,-9,-9,-9,-9,-9,-9,330,7,-9,-9,18.9,-9,-9,-9,-9,-9,20,1,-9,660,-9,-9,-9,-9,1500,-9,-9,3,-9,-9,O,-9,-9,0.0045,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,616_37,37,2006,9,4,1425,D2,15,D,53.2408,5.1732,53.2266,5.1898,35F5,-9,9,V,616_37,1,1,R,-9,BC,1,1620,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,190,-9,-9,-9,-9,-9,-9,270,7,-9,-9,18.2,-9,-9,-9,-9,-9,20,1,-9,660,-9,-9,-9,-9,1620,-9,-9,3,-9,-9,O,-9,-9,0.00486,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,620_35,135,2006,9,27,636,D1,15,D,53.2789,7.1644,53.2921,7.164,35F7,-9,3,V,620_35,1,1,R,-9,BC,1,1540,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,310,-9,-9,-9,-9,-9,-9,210,1,-9,-9,17.5,-9,-9,-9,-9,-9,20,-9,-9,300,-9,-9,-9,-9,1540,-9,-9,3,-9,-9,O,-9,-9,0.00462,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,616_50,50,2006,9,6,726,D3,15,D,53.2811,5.1608,53.2955,5.1629,35F5,-9,14,V,616_50,1,1,R,-9,BC,1,1620,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20,-9,-9,-9,-9,-9,-9,180,4,-9,-9,18.2,-9,-9,-9,-9,-9,20,3,-9,-9,-9,-9,-9,-9,1620,-9,-9,3,-9,-9,O,-9,-9,0.00486,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,616_38,38,2006,9,4,1537,D2,15,D,53.2890,5.2073,53.2931,5.2209,35F5,-9,8,V,616_38,1,1,R,-9,BC,1,1620,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,85,-9,-9,-9,-9,-9,-9,270,9,-9,-9,18.6,-9,-9,-9,-9,-9,20,1,-9,660,-9,-9,-9,-9,1620,-9,-9,3,-9,-9,O,-9,-9,0.00486,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,618_82,82,2006,9,14,910,D2,15,D,53.4450,6.0721,53.4371,6.0918,35F6,-9,6,V,618_82,1,1,R,-9,BC,1,1490,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,150,-9,-9,-9,-9,-9,-9,130,2,-9,-9,19.4,-9,-9,-9,-9,-9,20,1,-9,420,-9,-9,-9,-9,1490,-9,-9,3,-9,-9,O,-9,-9,0.00447,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,618_84,84,2006,9,14,1152,D2,15,D,53.4466,6.1716,53.4455,6.1896,35F6,-9,6,V,618_84,1,1,R,-9,BC,1,1450,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,120,-9,-9,-9,-9,-9,-9,130,2,-9,-9,20.2,-9,-9,-9,-9,-9,20,1,-9,600,-9,-9,-9,-9,1450,-9,-9,3,-9,-9,O,-9,-9,0.00435,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,619_07,107,2006,9,20,825,D2,15,D,53.4511,6.5197,53.4546,6.5388,35F6,-9,8,V,619_07,1,1,R,-9,BC,1,1570,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,50,-9,-9,-9,-9,-9,-9,225,9,-9,-9,17.5,-9,-9,-9,-9,-9,20,1,-9,-9,-9,-9,-9,-9,1570,-9,-9,3,-9,-9,O,-9,-9,0.00471,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,617_65,65,2006,9,12,1237,D2,15,D,53.4533,5.5536,53.4573,5.5284,35F5,-9,8,V,617_65,1,1,R,-9,BC,1,1650,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,270,-9,-9,-9,-9,-9,-9,120,-9,-9,-9,18.6,-9,-9,-9,-9,-9,20,3,-9,60,-9,-9,-9,-9,1650,-9,-9,3,-9,-9,O,-9,-9,0.00495,20212210
HH,DYFS,3,NL,64ST,BT3,-9,SB,-9,620_19,119,2006,9,21,1430,D3,15,D,53.4565,6.8967,53.4663,6.885,35F6,-9,11,V,620_19,1,1,R,-9,BC,1,1590,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,40,-9,-9,-9,-9,-9,-9,120,2,-9,-9,17.9,-9,-9,-9,-9,-9,20,1,-9,240,-9,-9,-9,-9,1590,-9,-9,3,-9,-9,O,-9,-9,0.00477,20212210
HH,DYFS,3,NL,64SS,BT6,-9,SB,-9,405_10,10,2006,9,26,1243,D2,15,D,53.7546,7.3432,53.7574,7.3621,36F7,-9,10,V,405_10,1,1,R,-9,BC,1,1333,35,-9,-9,-9,-9,-9,-9,-9,-9,-9,80,-9,-9,-9,-9,-9,-9,225,4,-9,-9,18.2,-9,-9,-9,-9,-9,20,3,-9,180,-9,-9,-9,-9,1333,-9,-9,6,-9,-9,O,-9,-9,0.007998,20212210
HH,DYFS,3,NL,64SS,BT6,-9,SB,-9,405_09,9,2006,9,26,1200,D4,15,D,53.7809,7.2254,53.782,7.2466,36F7,-9,20,V,405_09,1,1,R,-9,BC,1,1453,70,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,-9,-9,-9,-9,-9,-9,225,4,-9,-9,18.2,-9,-9,-9,-9,-9,20,-9,-9,240,-9,-9,-9,-9,1453,-9,-9,6,-9,-9,O,-9,-9,0.008718,20212210
HH,DYFS,3,NL,64SS,BT6,-9,SB,-9,405_12,12,2006,9,26,1404,D2,15,D,53.7820,7.5160,53.7823,7.5365,36F7,-9,10,V,405_12,1,1,R,-9,BC,1,1374,35,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,-9,-9,-9,-9,-9,-9,225,4,-9,-9,18.2,-9,-9,-9,-9,-9,20,2,-9,120,-9,-9,-9,-9,1374,-9,-9,6,-9,-9,O,-9,-9,0.008244,20212210
HH,DYFS,3,NL,64SS,BT6,-9,SB,-9,405_11,11,2006,9,26,1322,D4,15,D,53.7985,7.3974,53.8026,7.4168,36F7,-9,19,V,405_11,1,1,R,-9,BC,1,1398,67,-9,-9,-9,-9,-9,-9,-9,-9,-9,70,-9,-9,-9,-9,-9,-9,225,4,-9,-9,18.2,-9,-9,-9,-9,-9,20,-9,-9,120,-9,-9,-9,-9,1398,-9,-9,6,-9,-9,O,-9,-9,0.008388,20212210
HH,DYFS,3,NL,64SS,BT6,-9,SB,-9,405_14,14,2006,9,26,1520,D2,15,D,53.8017,7.6976,53.8017,7.7184,36F7,-9,8,V,405_14,1,1,R,-9,BC,1,1407,28,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,-9,-9,-9,-9,-9,-9,225,4,-9,-9,18.2,-9,-9,-9,-9,-9,20,-9,-9,-9,-9,-9,-9,-9,1407,-9,-9,6,-9,-9,O,-9,-9,0.008442,20212210
HH,DYFS,3,NL,64SS,BT6,-9,SB,-9,405_13,13,2006,9,26,1446,D3,15,D,53.8157,7.6245,53.817,7.6481,36F7,-9,15,V,405_13,1,1,R,-9,BC,1,1342,54,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,-9,-9,-9,-9,-9,-9,225,4,-9,-9,18.2,-9,-9,-9,-9,-9,20,2,-9,60,-9,-9,-9,-9,1342,-9,-9,6,-9,-9,O,-9,-9,0.008052,20212210
HH,DYFS,3,NL,64SS,BT6,-9,SB,-9,405_16,16,2006,9,26,1630,D3,15,D,53.8174,7.8343,53.8169,7.8582,36F7,-9,12,V,405_16,1,1,R,-9,BC,1,1407,42,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,-9,-9,-9,-9,-9,-9,225,4,-9,-9,18.1,-9,-9,-9,-9,-9,20,2,-9,-9,-9,-9,-9,-9,1407,-9,-9,6,-9,-9,O,-9,-9,0.008442,20212210
HH,DYFS,3,NL,64SS,BT6,-9,SB,-9,405_15,15,2006,9,26,1600,D3,15,D,53.8355,7.7693,53.8334,7.7928,36F7,-9,15,V,405_15,1,1,R,-9,BC,1,1296,54,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,-9,-9,-9,-9,-9,-9,225,4,-9,-9,18.1,-9,-9,-9,-9,-9,20,2,-9,-9,-9,-9,-9,-9,1296,-9,-9,6,-9,-9,O,-9,-9,0.007776,20212210
HH,DYFS,3,NL,64SS,BT6,-9,SB,-9,405_41,41,2006,9,29,1012,D4,15,D,53.9446,8.1447,53.9511,8.1278,36F8,-9,17,V,405_41,1,1,R,-9,BC,1,1344,60,-9,-9,-9,-9,-9,-9,-9,-9,-9,290,-9,-9,-9,-9,-9,-9,180,4,-9,-9,18,-9,-9,-9,-9,-9,20,3,-9,300,-9,-9,-9,-9,1344,-9,-9,6,-9,-9,O,-9,-9,0.008064,20212210
HH,DYFS,3,NL,64SS,BT6,-9,SB,-9,405_40,40,2006,9,29,934,D3,15,D,53.9448,8.2056,53.9348,8.2166,36F8,-9,12,V,405_40,1,1,R,-9,BC,1,1368,42,-9,-9,-9,-9,-9,-9,-9,-9,-9,180,-9,-9,-9,-9,-9,-9,180,4,-9,-9,18,-9,-9,-9,-9,-9,20,-9,-9,240,-9,-9,-9,-9,1368,-9,-9,6,-9,-9,O,-9,-9,0.008208,20212210
HH,DYFS,3,NL,64SS,BT6,-9,SB,-9,406_38,38,2006,9,29,708,D2,15,D,54.0382,8.3062,54.0395,8.3259,37F8,-9,9,V,406_38,1,1,R,-9,BC,1,1335,32,-9,-9,-9,-9,-9,-9,-9,-9,-9,90,-9,-9,-9,-9,-9,-9,180,4,-9,-9,-9,-9,-9,-9,-9,-9,20,-9,-9,120,-9,-9,-9,-9,1335,-9,-9,6,-9,-9,O,-9,-9,0.00801,20212210
HH,DYFS,4,NL,64SS,BT6,-9,SB,-9,404_59,59,2006,10,12,843,D2,15,D,53.4189,5.2787,53.4218,5.2984,35F5,-9,8,V,404_59,1,1,R,-9,BC,1,1383,28,-9,-9,-9,-9,-9,-9,-9,-9,-9,75,-9,-9,-9,-9,-9,-9,359,2,-9,-9,16.4,-9,-9,-9,-9,-9,20,2,-9,240,-9,-9,-9,-9,1383,-9,-9,6,-9,-9,O,-9,-9,0.008298,20212210
HH,DYFS,4,NL,64SS,BT6,-9,SB,-9,404_66,66,2006,10,12,1531,D5,15,D,53.4374,5.1080,53.4268,5.0928,35F5,-9,24,V,404_66,1,1,R,-9,BC,1,1450,84,-9,-9,-9,-9,-9,-9,-9,-9,-9,240,-9,-9,-9,-9,-9,-9,315,7,-9,-9,17.1,-9,-9,-9,-9,-9,20,3,-9,600,-9,-9,-9,-9,1450,-9,-9,6,-9,-9,O,-9,-9,0.0087,20212210
